# s Q0 Q2 Q4 Q6 Q8 Q10
3.026484237885337242e-02 9.992596073964460368e-01 2.967998499303266127e-07 4.803888045293037203e-07 1.687200941810618835e-07 2.676073107402999484e-07 -8.661574589234128441e-10
3.067633833666272639e-02 9.992473397405744473e-01 3.050054918702912592e-07 4.936622634187749335e-07 1.733820190640908801e-07 2.750015859050475505e-07 -8.907784759060132295e-10
3.109342919964865060e-02 9.992349761188737967e-01 3.134390571664045459e-07 5.073040848195991263e-07 1.781733239419214397e-07 2.826010701177872035e-07 -9.161114397991922462e-10
3.151619103894462426e-02 9.992225157817981041e-01 3.221069192220977672e-07 5.213245556799366584e-07 1.830976220296260309e-07 2.904114942644240299e-07 -9.421774222064958384e-10
3.194470095998537540e-02 9.992099579739657234e-01 3.310156313316056059e-07 5.357342527649391086e-07 1.881586283104498950e-07 2.984387507111554518e-07 -9.689981880949549340e-10
3.237903711656973244e-02 9.991973019341138240e-01 3.401719318477667671e-07 5.505440508517156423e-07 1.933601625475604892e-07 3.066888978111342859e-07 -9.965960146107920655e-10
3.281927872511473943e-02 9.991845468950520948e-01 3.495827494363527323e-07 5.657651313288903827e-07 1.987061521055307776e-07 3.151681647848226583e-07 -1.024994014468150982e-09
3.326550607910352259e-02 9.991716920836180016e-01 3.592552085471836909e-07 5.814089908768268599e-07 2.042006351325723983e-07 3.238829564970519980e-07 -1.054215956137286879e-09
3.371780056372962464e-02 9.991587367206320458e-01 3.691966350123264138e-07 5.974874504841746203e-07 2.098477636947228721e-07 3.328398584956102228e-07 -1.084286336704499016e-09
3.417624467074045075e-02 9.991456800208472488e-01 3.794145618132514821e-07 6.140126647079964653e-07 2.156518070288508610e-07 3.420456421707357854e-07 -1.115230405088166627e-09
3.464092201348251826e-02 9.991325211929066308e-01 3.899167350167060854e-07 6.309971312036739899e-07 2.216171548904430363e-07 3.515072700649388386e-07 -1.147074186030323536e-09
3.511191734215130672e-02 9.991192594392926951e-01 4.007111198765353982e-07 6.484537005466971809e-07 2.277483209706984391e-07 3.612319013602952313e-07 -1.179844555276302577e-09
3.558931655924840037e-02 9.991058939562813546e-01 4.118059071454082487e-07 6.663955862569497350e-07 2.340499465509694921e-07 3.712268974044526105e-07 -1.213569063634489676e-09
3.607320673524882365e-02 9.990924239338936363e-01 4.232095195070439192e-07 6.848363752815913545e-07 2.405268039859174924e-07 3.814998276404313173e-07 -1.248276265791936684e-09
3.656367612448138682e-02 9.990788485558474985e-01 4.349306182601158335e-07 7.037900386140659681e-07 2.471838005669008750e-07 3.920584754640326056e-07 -1.283995546118625933e-09
3.706081418122499083e-02 9.990651669995093132e-01 4.469781101650713914e-07 7.232709423063657487e-07 2.540259823573269785e-07 4.029108443745078260e-07 -1.320757197339234421e-09
3.756471157602369465e-02 9.990513784358432403e-01 4.593611544977700908e-07 7.432938587850466522e-07 2.610585381679625308e-07 4.140651642796655911e-07 -1.358592449766689484e-09
3.807546021222371624e-02 9.990374820293643765e-01 4.720891703027632921e-07 7.638739785126474754e-07 2.682868036203596503e-07 4.255298980082798794e-07 -1.397533551909050680e-09
3.859315324273520503e-02 9.990234769380864632e-01 4.851718438905204241e-07 7.850269219056476640e-07 2.757162654666192147e-07 4.373137478913285647e-07 -1.437613600146579374e-09
3.911788508702192246e-02 9.990093623134737033e-01 4.986191364905933733e-07 8.067687517672758877e-07 2.833525657576338539e-07 4.494256627783779178e-07 -1.478866873362781802e-09
3.964975144832197373e-02 9.989951373003883583e-01 5.124412921928964307e-07 8.291159859142694659e-07 2.912015064118859938e-07 4.618748450138023408e-07 -1.521328664769309570e-09
4.018884933110263014e-02 9.989808010370412328e-01 5.266488460893242999e-07 8.520856102562603542e-07 2.992690537770696255e-07 4.746707577393547783e-07 -1.565035366810760127e-09
4.073527705875248928e-02 9.989663526549390493e-01 5.412526326545163588e-07 8.756950922567080753e-07 3.075613433257697554e-07 4.878231324093551043e-07 -1.610024557241519990e-09
4.128913429151419290e-02 9.989517912788342668e-01 5.562637944038255296e-07 8.999623947030861784e-07 3.160846846260024058e-07 5.013419764040930379e-07 -1.656334834465490093e-09
