# s Q0 Q2 Q4 Q6 Q8 Q10
4.477405134542242204e-02 9.995109758352569429e-01 4.057105087928625311e-07 1.537331425800317436e-06 1.013172097644909706e-06 1.114814991800213586e-06 8.103548072260702818e-08
4.538282177656344923e-02 9.995037598564264769e-01 4.170012070576575057e-07 1.579976514325635938e-06 1.041272352791859089e-06 1.145736362966641066e-06 8.328230649094720732e-08
4.599986935544285449e-02 9.994964738628316914e-01 4.286085131667303660e-07 1.623811715497401735e-06 1.070156611993701345e-06 1.177520533590458832e-06 8.559179068201091363e-08
4.662530662230762735e-02 9.994891171756916659e-01 4.405414001789853632e-07 1.668870521923871460e-06 1.099846930646010244e-06 1.210191779305005348e-06 8.796569480063138068e-08
4.725924764755833063e-02 9.994816891096552913e-01 4.528090991909213356e-07 1.715187379485042369e-06 1.130365991576030254e-06 1.243775066394816277e-06 9.040583040585983470e-08
4.790180805255385421e-02 9.994741889727387640e-01 4.654211068131288486e-07 1.762797714738253219e-06 1.161737122996746670e-06 1.278296071745031062e-06 9.291406055657746163e-08
4.855310503069897032e-02 9.994666160662613041e-01 4.783871930073460714e-07 1.811737963318284824e-06 1.193984317228658759e-06 1.313781203340389850e-06 9.549230129297931196e-08
4.921325736881874968e-02 9.994589696847789861e-01 4.917174090897096132e-07 1.862045599075763971e-06 1.227132249849288023e-06 1.350257621383590644e-06 9.814252316465016617e-08
4.988238546882332869e-02 9.994512491160217893e-01 5.054220959743127351e-07 1.913759164071550875e-06 1.261206299404902895e-06 1.387753260033079326e-06 1.008667528033366743e-07
5.056061136966764208e-02 9.994434536408267622e-01 5.195118927319112225e-07 1.966918299547421893e-06 1.296232567820694936e-06 1.426296849762269419e-06 1.036670745386581900e-07
5.124805876960934065e-02 9.994355825330714094e-01 5.339977452696445377e-07 2.021563777617439208e-06 1.332237901169804780e-06 1.465917940410366372e-06 1.065456320675050932e-07
5.194485304876955006e-02 9.994276350596063008e-01 5.488909154082762572e-07 2.077737534081733621e-06 1.369249911293925571e-06 1.506646924875264205e-06 1.095046301659575322e-07
5.265112129200034269e-02 9.994196104801883473e-01 5.642029901504645802e-07 2.135482702092209558e-06 1.407296997914676225e-06 1.548515063524917524e-06 1.125463364553023729e-07
5.336699231206309957e-02 9.994115080474115231e-01 5.799458913091425401e-07 2.194843646921945675e-06 1.446408371538400412e-06 1.591554509305240372e-06 1.156730832160050643e-07
5.409259667312202313e-02 9.994033270066383645e-01 5.961318852900420148e-07 2.255866001569514555e-06 1.486614076794716921e-06 1.635798333622180916e-06 1.188872692613022336e-07
5.482806671455710268e-02 9.993950665959290269e-01 6.127735933057579409e-07 2.318596703602870328e-06 1.527945016703436133e-06 1.681280552950533671e-06 1.221913618593985411e-07
5.557353657510084172e-02 9.993867260459734503e-01 6.298840018155821716e-07 2.383084032974463327e-06 1.570432977510450126e-06 1.728036156247468391e-06 1.255878987159557103e-07
5.632914221730312559e-02 9.993783045800175291e-01 6.474764733619265266e-07 2.449377651065447836e-06 1.614110654399238004e-06 1.776101133153202859e-06 1.290794900110458834e-07
5.709502145232878828e-02 9.993698014137931684e-01 6.655647575977916858e-07 2.517528640691219709e-06 1.659011677718962862e-06 1.825512503057203172e-06 1.326688205022853932e-07
5.787131396509229836e-02 9.993612157554440101e-01 6.841630027844171920e-07 2.587589547478916977e-06 1.705170640227705333e-06 1.876308344986807915e-06 1.363586516834429478e-07
5.865816133973419944e-02 9.993525468054553773e-01 7.032857675542884514e-07 2.659614422351546126e-06 1.752623124993380530e-06 1.928527828398393457e-06 1.401518240103627004e-07
5.945570708544391236e-02 9.993437937565774476e-01 7.229480331114338117e-07 2.733658865380114023e-06 1.801405734261302748e-06 1.982211244856070762e-06 1.440512591885569560e-07
6.026409666263371490e-02 9.993349557937519778e-01 7.431652156652323171e-07 2.809780070742082277e-06 1.851556118933320026e-06 2.037400040680662871e-06 1.480599625344963829e-07
6.108347750946849924e-02 9.993260320940373642e-01 7.639531793774214693e-07 2.888036873198106558e-06 1.903113009157954819e-06 2.094136850526826586e-06 1.521810253999598680e-07
6.191399906875630355e-02 9.993170218265321481e-01 7.853282496197528378e-07 2.968489795829621734e-06 1.956116245679243509e-06 2.152465531974133780e-06 1.564176276716929069e-07
6.275581281520445365e-02 9.993079241522990763e-01 8.073072267148027827e-07 3.051201099300085530e-06 2.010606812254172993e-06 2.212431201118129102e-06 1.607730403407985638e-07
6.360907228304628347e-02 9.992987382242860539e-01 8.299073999580918171e-07 3.136234832384656585e-06 2.066626868787874358e-06 2.274080269248778938e-06 1.652506281542258821e-07
6.447393309404345074e-02 9.992894631872499822e-01 8.531465621893103373e-07 3.223656884166597856e-06 2.124219785665529893e-06 2.337460480581267323e-06 1.698538523386026905e-07
6.535055298586910089e-02 9.992800981776766012e-01 8.770430248051485792e-07 3.313535037777050298e-06 2.183430179096903135e-06 2.402620951102921239e-06 1.745862734044141172e-07
6.623909184087668767e-02 9.992706423237014413e-01 9.016156331064138448e-07 3.405939025555279940e-06 2.244303947289631769e-06 2.469612208600344196e-06 1.794515540385472596e-07
6.713971171526031401e-02 9.992610947450292214e-01 9.268837822353819923e-07 3.500940586014218575e-06 2.306888307909970810e-06 2.538486233838977514e-06 1.844534620763513901e-07
6.805257686861129751e-02 9.992514545528521364e-01 9.528674335971169755e-07 3.598613522491849876e-06 2.371231836649410130e-06 2.609296502961674584e-06 1.895958735614134524e-07
6.897785379387658122e-02 9.992417208497685888e-01 9.795871316587086389e-07 3.699033763369570899e-06 2.437384506715961447e-06 2.682098031173283320e-06 1.948827759012768477e-07
6.991571124772466561e-02 9.992318927297006992e-01 1.007064021397215142e-06 3.802279424265551929e-06 2.505397729735443446e-06 2.756947417683205950e-06 2.003182711098508670e-07
7.086632028132422434e-02 9.992219692778100404e-01 1.035319866197491581e-06 3.908430871957267081e-06 2.575324397718058228e-06 2.833902892000143566e-06 2.059065791493581404e-07
7.182985427154131575e-02 9.992119495704137044e-01 1.064377066377133959e-06 4.017570790311306210e-06 2.647218926410112685e-06 2.913024361576037102e-06 2.116520413670248666e-07
7.280648895256074116e-02 9.992018326748993706e-01 1.094258678141021326e-06 4.129784247978882062e-06 2.721137299688963439e-06 2.994373460896471663e-06 2.175591240395805751e-07
7.379640244793725379e-02 9.991916176496384860e-01 1.124988433237920435e-06 4.245158768270179755e-06 2.797137115489811978e-06 3.078013601993196640e-06 2.236324220165710838e-07
7.479977530308275224e-02 9.991813035439004453e-01 1.156590759216374470e-06 4.363784401099091102e-06 2.875277633089990784e-06 3.164010026453266239e-06 2.298766624712531387e-07
7.581679051819496806e-02 9.991708893977647721e-01 1.189090800177393957e-06 4.485753796890641594e-06 2.955619821576778540e-06 3.252429858999844125e-06 2.362967087678635184e-07
7.684763358163397562e-02 9.991603742420329670e-01 1.222514438285378752e-06 4.611162282853471428e-06 3.038226409968892148e-06 3.343342162629540384e-06 2.428975644373155293e-07
7.789249250375253342e-02 9.991497570981382470e-01 1.256888315935391668e-06 4.740107941511123875e-06 3.123161938818639779e-06 3.436817995382332480e-06 2.496843772701890498e-07
7.895155785118633529e-02 9.991390369780565051e-01 1.292239858463587535e-06 4.872691691374837052e-06 3.210492813103051389e-06 3.532930468829174179e-06 2.566624435369151183e-07
8.002502278161052751e-02 9.991282128842151611e-01 1.328597297757070121e-06 5.009017370293062320e-06 3.300287357041444649e-06 3.631754808239192863e-06 2.638372123228822991e-07
8.111308307896872294e-02 9.991172838094002362e-01 1.365989696382060379e-06 5.149191820987633797e-06 3.392615870173935358e-06 3.733368414581974840e-06 2.712142900010311590e-07
8.221593718918115967e-02 9.991062487366657585e-01 1.404446972588549389e-06 5.293324979318059048e-06 3.487550685342455435e-06 3.837850928331390632e-06 2.787994448299860682e-07
8.333378625633819370e-02 9.990951066392383950e-01 1.443999926079907192e-06 5.441529965161046031e-06 3.585166228385393523e-06 3.945284295159132547e-06 2.865986116878406514e-07
8.446683415938599504e-02 9.990838564804229716e-01 1.484680264450309326e-06 5.593923175814128075e-06 3.685539079382780224e-06 4.055752833605030225e-06 2.946178969512450169e-07
8.561528754931102547e-02 9.990724972135085480e-01 1.526520630556439868e-06 5.750624382340986010e-06 3.788748035931960396e-06 4.169343304719842061e-06 3.028635835126098615e-07
8.677935588683004242e-02 9.990610277816706075e-01 1.569554630727301594e-06 5.911756828769906759e-06 3.894874178292349084e-06 4.286144983769415660e-06 3.113421359452032680e-07
8.795925148059269283e-02 9.990494471178751335e-01 1.613816863704107344e-06 6.077447334043432891e-06 4.004000936217519035e-06 4.406249734096321669e-06 3.200602058268143480e-07
8.915518952590333057e-02 9.990377541447786891e-01 1.659342950672405129e-06 6.247826397272479980e-06 4.116214158123804433e-06 4.529752083113803276e-06 3.290246372106314745e-07
9.036738814396948205e-02 9.990259477746317174e-01 1.706169566011523458e-06 6.423028305823656356e-06 4.231602181942233135e-06 4.656749300601160810e-06 3.382424722668548288e-07
9.159606842168389884e-02 9.990140269091770664e-01 1.754334469124819277e-06 6.603191246796816126e-06 4.350255908305357308e-06 4.787341479278113214e-06 3.477209570838784668e-07
