# s Q0 Q2 Q4 Q6 Q8 Q10
4.417344703140068524e-02 9.996916268269989692e-01 3.476648936597019154e-07 7.575558318929768943e-07 3.170234053402863605e-07 1.116522797331383459e-06 -3.122826622535558809e-07
4.477405134542242204e-02 9.996869005159167987e-01 3.573404216901905968e-07 7.785715658508722585e-07 3.258188890465670476e-07 1.147484156816274154e-06 -3.209436194807670726e-07
4.538282177656344923e-02 9.996821249004620435e-01 3.672872779239263575e-07 8.001738592838977238e-07 3.348598912704015542e-07 1.179309136969857786e-06 -3.298462155711350861e-07
4.599986935544285449e-02 9.996772994665418244e-01 3.775131528503194838e-07 8.223792225627814680e-07 3.441533241588765492e-07 1.212022024955144904e-06 -3.389972482759755378e-07
4.662530662230762735e-02 9.996724236947108766e-01 3.880259580972834973e-07 8.452046361215516169e-07 3.537062966690782264e-07 1.245647798509365956e-06 -3.484037087629112734e-07
4.725924764755833063e-02 9.996674970601105992e-01 3.988338329977722631e-07 8.686675639841454623e-07 3.635261203933403234e-07 1.280212145740462808e-06 -3.580727870163445342e-07
4.790180805255385421e-02 9.996625190324169852e-01 4.099451511348412140e-07 8.927859678170685983e-07 3.736203152089787620e-07 1.315741485787290431e-06 -3.680118778475899812e-07
4.855310503069897032e-02 9.996574890757804477e-01 4.213685273026330376e-07 9.175783212657916719e-07 3.839966154429892850e-07 1.352262989800227445e-06 -3.782285866275077081e-07
4.921325736881874968e-02 9.996524066487718629e-01 4.331128245658451853e-07 9.430636247778033489e-07 3.946629760427371109e-07 1.389804602680520016e-06 -3.887307354156703877e-07
4.988238546882332869e-02 9.996472712043212860e-01 4.451871615317595052e-07 9.692614208611322353e-07 4.056275789292003995e-07 1.428395065456224384e-06 -3.995263692681227097e-07
5.056061136966764208e-02 9.996420821896613296e-01 4.576009199495508469e-07 9.961918097285026768e-07 4.168988397098905357e-07 1.468063938174548314e-06 -4.106237625063332622e-07
5.124805876960934065e-02 9.996368390462676556e-01 4.703637523196435422e-07 1.023875465530347334e-06 4.284854142426070524e-07 1.508841623749367681e-06 -4.220314256214991577e-07
5.194485304876955006e-02 9.996315412097982467e-01 4.834855899517484909e-07 1.052333652936773084e-06 4.403962057415210151e-07 1.550759392224101111e-06 -4.337581119280305433e-07
5.265112129200034269e-02 9.996261881100337865e-01 4.969766511337142838e-07 1.081588244286349303e-06 4.526403718832755062e-07 1.593849405919567827e-06 -4.458128246857648290e-07
5.336699231206309957e-02 9.996207791708164869e-01 5.108474496771917331e-07 1.111661737163268027e-06 4.652273323303058454e-07 1.638144745150905732e-06 -4.582048241614494984e-07
5.409259667312202313e-02 9.996153138099885815e-01 5.251088035027130159e-07 1.142577272621618430e-06 4.781667761294402970e-07 1.683679434984448807e-06 -4.709436353494033781e-07
5.482806671455710268e-02 9.996097914393287098e-01 5.397718437036091304e-07 1.174358653818370172e-06 4.914686696778999847e-07 1.730488472496900757e-06 -4.840390554657865396e-07
5.557353657510084172e-02 9.996042114644907439e-01 5.548480237515466026e-07 1.207030365274050499e-06 5.051432647148621020e-07 1.778607855008022055e-06 -4.975011619364893450e-07
5.632914221730312559e-02 9.995985732849388405e-01 5.703491291112181644e-07 1.240617592625753108e-06 5.192011067570840095e-07 1.828074608975433531e-06 -5.113403203504367152e-07
5.709502145232878828e-02 9.995928762938834922e-01 5.862872869271754388e-07 1.275146243091770948e-06 5.336530434368781980e-07 1.878926820023146032e-06 -5.255671930984350710e-07
5.787131396509229836e-02 9.995871198782166900e-01 6.026749762237649627e-07 1.310642966412494247e-06 5.485102334358386632e-07 1.931203663570629667e-06 -5.401927478132426662e-07
5.865816133973419944e-02 9.995813034184464207e-01 6.195250382817951984e-07 1.347135176488096491e-06 5.637841554731304964e-07 1.984945436535827018e-06 -5.552282663314901945e-07
5.945570708544391236e-02 9.995754262886298314e-01 6.368506874604570022e-07 1.384651073579460456e-06 5.794866177676002818e-07 2.040193589803308580e-06 -5.706853536499912871e-07
6.026409666263371490e-02 9.995694878563063934e-01 6.546655221290572556e-07 1.423219667294726244e-06 5.956297674332942472e-07 2.096990761933722792e-06 -5.865759475978283540e-07
6.108347750946849924e-02 9.995634874824309568e-01 6.729835361500191143e-07 1.462870800126816674e-06 6.122261005020936666e-07 2.155380813582269406e-06 -6.029123283401782961e-07
6.191399906875630355e-02 9.995574245213033615e-01 6.918191305787933136e-07 1.503635171766475974e-06 6.292884720339518944e-07 2.215408863105495057e-06 -6.197071284361471042e-07
