# s Q0 Q2 Q4 Q6 Q8 Q10
5.336699231206309957e-02 9.995590448513368420e-01 9.074771148753809003e-07 1.695630784846807619e-06 5.851726907265938176e-07 1.253721118615070974e-06 3.597053436015801303e-05
5.409259667312202313e-02 9.995527819658976965e-01 9.327468822088707046e-07 1.742775274018400045e-06 6.014417237600912829e-07 1.288571608215901247e-06 3.697028509206600974e-05
5.482806671455710268e-02 9.995464556122969357e-01 9.587257337733977154e-07 1.791239658305932175e-06 6.181662033895495788e-07 1.324397493714742586e-06 3.799801081571067016e-05
5.557353657510084172e-02 9.995400651477714948e-01 9.854337777078746918e-07 1.841061242262670689e-06 6.353590005558251559e-07 1.361226330202739449e-06 3.905450157763231550e-05
5.632914221730312559e-02 9.995336099230559546e-01 1.012891700330842214e-06 1.892278397843352334e-06 6.530333545229542329e-07 1.399086460720621419e-06 4.014057000560145375e-05
5.709502145232878828e-02 9.995270892823185926e-01 1.041120783063736453e-06 1.944930595525388624e-06 6.712028834038180913e-07 1.438007039121608788e-06 4.125705196342323739e-05
5.787131396509229836e-02 9.995205025630959916e-01 1.070142919838232990e-06 1.999058436153773802e-06 6.898815952813412487e-07 1.478018053611985143e-06 4.240480722508022544e-05
5.865816133973419944e-02 9.995138490962237610e-01 1.099980635034992209e-06 2.054703683843552821e-06 7.090838994866884583e-07 1.519150350983601016e-06 4.358472016870237745e-05
5.945570708544391236e-02 9.995071282057721440e-01 1.130657101945285970e-06 2.111909299737728866e-06 7.288246183799935456e-07 1.561435661563075813e-06 4.479770049101114177e-05
6.026409666263371490e-02 9.995003392089744088e-01 1.162196161804407088e-06 2.170719476957326963e-06 7.491189991960718706e-07 1.604906624894062094e-06 4.604468394278610861e-05
6.108347750946849924e-02 9.994934814161605674e-01 1.194622343372421979e-06 2.231179676388268350e-06 7.699827265246430544e-07 1.649596816180294714e-06 4.732663308604497334e-05
6.191399906875630355e-02 9.994865541306855450e-01 1.227960883113008825e-06 2.293336663645132730e-06 7.914319349886701584e-07 1.695540773508246131e-06 4.864453807355542854e-05
6.275581281520445365e-02 9.994795566488621219e-01 1.262237745962539420e-06 2.357238547010663536e-06 8.134832224666861866e-07 1.742774025874881879e-06 4.999941745134639254e-05
6.360907228304628347e-02 9.994724882598857718e-01 1.297479646741152487e-06 2.422934816692842251e-06 8.361536634233146475e-07 1.791333122040592555e-06 5.139231898487346662e-05
6.447393309404345074e-02 9.994653482457668270e-01 1.333714072185607204e-06 2.490476385067235265e-06 8.594608228908592379e-07 1.841255660237555410e-06 5.282432050960567327e-05
6.535055298586910089e-02 9.994581358812536509e-01 1.370969303641837111e-06 2.559915628112545465e-06 8.834227708622203489e-07 1.892580318756287832e-06 5.429653080672995380e-05
6.623909184087668767e-02 9.994508504337649146e-01 1.409274440455332757e-06 2.631306428247591259e-06 9.080580968554926573e-07 1.945346887433416353e-06 5.581009050467585246e-05
6.713971171526031401e-02 9.994434911633115481e-01 1.448659424043488132e-06 2.704704218260741696e-06 9.333859251665638511e-07 1.999596300073566092e-06 5.736617300730927689e-05
6.805257686861129751e-02 9.994360573224222444e-01 1.489155062689561167e-06 2.780166026542734114e-06 9.594259305709960423e-07 2.055370667830357249e-06 5.896598544955415448e-05
6.897785379387658122e-02 9.994285481560711837e-01 1.530793057098183119e-06 2.857750523834235306e-06 9.861983542366291769e-07 2.112713313571804015e-06 6.061076968120968089e-05
6.991571124772466561e-02 9.994209629015982088e-01 1.573606026696497727e-06 2.937518071163403508e-06 1.013724020392388038e-06 2.171668807265875520e-06 6.230180327988818869e-05
7.086632028132422434e-02 9.994133007886346620e-01 1.617627536736926204e-06 3.019530769322545246e-06 1.042024353319988372e-06 2.232283002411619643e-06 6.404040059387974034e-05
7.182985427154131575e-02 9.994055610390238931e-01 1.662892126200451425e-06 3.103852509694553080e-06 1.071121395018500685e-06 2.294603073550015388e-06 6.582791381585716367e-05
7.280648895256074116e-02 9.993977428667439877e-01 1.709435336558279159e-06 3.190549026781489914e-06 1.101037823109591673e-06 2.358677554882333114e-06 6.766573408829691465e-05
7.379640244793725379e-02 9.993898454778276097e-01 1.757293741378287190e-06 3.279687952114533721e-06 1.131796969530295379e-06 2.424556380034674350e-06 6.955529264162202917e-05
7.479977530308275224e-02 9.993818680702825086e-01 1.806504976820841452e-06 3.371338869764754799e-06 1.163422839777525741e-06 2.492290922999898407e-06 7.149806196600371107e-05
7.581679051819496806e-02 9.993738098340104736e-01 1.857107773068902642e-06 3.465573373674670831e-06 1.195940132468738242e-06 2.561934040288525477e-06 7.349555701776913565e-05
7.684763358163397562e-02 9.993656699507260655e-01 1.909141986684383681e-06 3.562465126515246441e-06 1.229374259739740495e-06 2.633540114331503178e-06 7.554933646154705050e-05
7.789249250375253342e-02 9.993574475938735713e-01 1.962648633936399350e-06 3.662089920289430648e-06 1.263751368244437042e-06 2.707165098167230476e-06 7.766100394912204944e-05
7.895155785118633529e-02 9.993491419285437383e-01 2.017669925152394178e-06 3.764525738928527786e-06 1.299098360495383579e-06 2.782866561449330441e-06 7.983220943608847111e-05
8.002502278161052751e-02 9.993407521113909509e-01 2.074249300070766728e-06 3.869852822452868878e-06 1.335442917262446269e-06 2.860703737821253384e-06 8.206465053749231601e-05
8.111308307896872294e-02 9.993322772905457452e-01 2.132431464287508295e-06 3.978153733328753041e-06 1.372813520209351319e-06 2.940737573688706281e-06 8.436007392349732705e-05
8.221593718918115967e-02 9.993237166055314313e-01 2.192262426778253055e-06 4.089513424597967961e-06 1.411239475487099721e-06 3.023030778439566638e-06 8.672027675636418732e-05
8.333378625633819370e-02 9.993150691871763858e-01 2.253789538548809037e-06 4.204019310029568080e-06 1.450750938024266070e-06 3.107647876150180777e-06 8.914710816990431368e-05
8.446683415938599504e-02 9.993063341575262326e-01 2.317061532466611415e-06 4.321761336526797104e-06 1.491378936283034639e-06 3.194655258819081917e-06 9.164247079262256629e-05
8.561528754931102547e-02 9.992975106297554699e-01 2.382128564271932611e-06 4.442832058505465304e-06 1.533155398005990198e-06 3.284121241179532343e-06 9.420832231592434706e-05
8.677935588683004242e-02 9.992885977080794291e-01 2.449042254822529914e-06 4.567326714478705336e-06 1.576113176723190989e-06 3.376116117133332808e-06 9.684667710864285073e-05
8.795925148059269283e-02 9.992795944876629033e-01 2.517855733629726117e-06 4.695343306106197534e-06 1.620286078762467586e-06 3.470712217851044736e-06 9.955960787922326261e-05
8.915518952590333057e-02 9.992705000545277771e-01 2.588623683672754774e-06 4.826982679293357227e-06 1.665708891485061416e-06 3.567983971594884748e-06 1.023492473870421179e-04
9.036738814396948205e-02 9.992613134854652079e-01 2.661402387592423233e-06 4.962348607987012492e-06 1.712417411931403632e-06 3.668007965305940529e-06 1.052177902042002161e-04
9.159606842168389884e-02 9.992520338479372599e-01 2.736249775252699983e-06 5.101547880255899060e-06 1.760448476600120932e-06 3.770863008014089372e-06 1.081674945293266513e-04
9.284145445194744162e-02 9.992426601999879754e-01 2.813225472733112189e-06 5.244690386922466749e-06 1.809839992106098112e-06 3.876630196121807707e-06 1.112006840549028294e-04
