# s Q0 Q2 Q4 Q6 Q8 Q10
4.662530662230762735e-02 9.997631974301478541e-01 4.997714201375277076e-07 1.218362632060590203e-06 4.636773068808081760e-07 1.003080939124864698e-06 4.867524615457535664e-07
4.725924764755833063e-02 9.997595229548571494e-01 5.136788908208934326e-07 1.252177106774269023e-06 4.765462200331899422e-07 1.030914323145197034e-06 5.002573275659777795e-07
4.790180805255385421e-02 9.997558076345330891e-01 5.279762946993763078e-07 1.286935940021942016e-06 4.897745314121572285e-07 1.059524771819875320e-06 5.141391664288896956e-07
4.855310503069897032e-02 9.997520510153288242e-01 5.426746799033800744e-07 1.322665734498918984e-06 5.033723652999538912e-07 1.088934164495329530e-06 5.284085897579728542e-07
4.921325736881874968e-02 9.997482526383585366e-01 5.577854120467547368e-07 1.359393850986065347e-06 5.173501344855824622e-07 1.119165003560395741e-06 5.430765112490995381e-07
4.988238546882332869e-02 9.997444120396422607e-01 5.733201835187598527e-07 1.397148430292490280e-06 5.317185485831489114e-07 1.150240432443693580e-06 5.581541553911138001e-07
5.056061136966764208e-02 9.997405287500483739e-01 5.892910230404835790e-07 1.435958415715933763e-06 5.464886227092978687e-07 1.182184254125122160e-06 5.736530664388642966e-07
5.124805876960934065e-02 9.997366022952374198e-01 6.057103055340449394e-07 1.475853576420223923e-06 5.616716861855166806e-07 1.215020950219756546e-06 5.895851176564111960e-07
5.194485304876955006e-02 9.997326321956023776e-01 6.225907622598164806e-07 1.516864531241818818e-06 5.772793917278732583e-07 1.248775700592837045e-06 6.059625208243821120e-07
5.265112129200034269e-02 9.997286179662140393e-01 6.399454912738705921e-07 1.559022773352990969e-06 5.933237247682832132e-07 1.283474403569309983e-06 6.227978360310099590e-07
5.336699231206309957e-02 9.997245591167578382e-01 6.577879681823215689e-07 1.602360695496716574e-06 6.098170131878319463e-07 1.319143696719548247e-06 6.401039817463341330e-07
5.409259667312202313e-02 9.997204551514772275e-01 6.761320572453316622e-07 1.646911616222085323e-06 6.267719371067240657e-07 1.355810978285731546e-06 6.578942451995933251e-07
5.482806671455710268e-02 9.997163055691117295e-01 6.949920227870218087e-07 1.692709806634372520e-06 6.442015391942345899e-07 1.393504429209312168e-06 6.761822930546210423e-07
5.557353657510084172e-02 9.997121098628363178e-01 7.143825409642559255e-07 1.739790518088926988e-06 6.621192351433647534e-07 1.432253035824314917e-06 6.949821824033932679e-07
5.632914221730312559e-02 9.997078675202009101e-01 7.343187118729225190e-07 1.788190010548364322e-06 6.805388245924100790e-07 1.472086613201723111e-06 7.143083720789708593e-07
5.709502145232878828e-02 9.997035780230653090e-01 7.548160720449156398e-07 1.837945582032620911e-06 6.994745021382999150e-07 1.513035829210018231e-06 7.341757343081375205e-07
5.787131396509229836e-02 9.996992408475395830e-01 7.758906072940142148e-07 1.889095598680437198e-06 7.189408689067635167e-07 1.555132229255924509e-06 7.545995667003012789e-07
5.865816133973419944e-02 9.996948554639172313e-01 7.975587659646298363e-07 1.941679525853517544e-06 7.389529443248207454e-07 1.598408261771794633e-06 7.755956045936202490e-07
5.945570708544391236e-02 9.996904213366135661e-01 8.198374725632996236e-07 1.995737960005527169e-06 7.595261783788286879e-07 1.642897304437073807e-06 7.971800337606550247e-07
6.026409666263371490e-02 9.996859379240977672e-01 8.427441418280833653e-07 2.051312661749873008e-06 7.806764640046051703e-07 1.688633691202493545e-06 8.193695034955711921e-07
6.108347750946849924e-02 9.996814046788293773e-01 8.662966931946211088e-07 2.108446589645792661e-06 8.024201500750554533e-07 1.735652740081800983e-06 8.421811400798291966e-07
6.191399906875630355e-02 9.996768210471899119e-01 8.905135657153961521e-07 2.167183935139829934e-06 8.247740546330170846e-07 1.783990781782243506e-06 8.656325606496336908e-07
6.275581281520445365e-02 9.996721864694169124e-01 9.154137334126512691e-07 2.227570158385848520e-06 8.477554786529256298e-07 1.833685189162016725e-06 8.897418874678034203e-07
6.360907228304628347e-02 9.996675003795361114e-01 9.410167211222735026e-07 2.289652025382282703e-06 8.713822199796427454e-07 1.884774407587217827e-06 9.145277626239810137e-07
6.447393309404345074e-02 9.996627622052902673e-01 9.673426207917740595e-07 2.353477645975214134e-06 8.956725878885070023e-07 1.937297986158979365e-06 9.400093631622426793e-07
6.535055298586910089e-02 9.996579713680721069e-01 9.944121082712968632e-07 2.419096512988833359e-06 9.206454180744311446e-07 1.991296609863641759e-06 9.662064166553885036e-07
6.623909184087668767e-02 9.996531272828523829e-01 1.022246460636763908e-06 2.486559542745150162e-06 9.463200878779708959e-07 2.046812132699101185e-06 9.931392172453169705e-07
6.713971171526031401e-02 9.996482293581104850e-01 1.050867574012724632e-06 2.555919116550785982e-06 9.727165321711578935e-07 2.103887611754004527e-06 1.020828642150755943e-06
