# s Q0 Q2 Q4 Q6 Q8 Q10
4.299630005914809039e-02 9.963200339124691496e-01 5.921481188971542896e-07 2.239057551384554384e-06 5.314679121466204270e-07 3.175869242638684838e-07 9.264942529324724712e-07
4.358089929325677236e-02 9.962745309357988743e-01 6.085908856143472325e-07 2.301126027556739880e-06 5.462054672998247682e-07 3.263981097138274149e-07 9.521727865762761429e-07
4.417344703140068524e-02 9.962287734983180654e-01 6.254932419945957502e-07 2.364924986784514092e-06 5.613541096310989540e-07 3.354552612744675028e-07 9.785670508958808606e-07
4.477405134542242204e-02 9.961827601892941919e-01 6.428681528167931351e-07 2.430503062859929609e-06 5.769254008658975965e-07 3.447653044920729859e-07 1.005697152918583095e-06
4.538282177656344923e-02 9.961364895903136452e-01 6.607289530805041040e-07 2.497910271272681434e-06 5.929312313787250222e-07 3.543353621149733860e-07 1.033583770553955245e-06
4.599986935544285449e-02 9.960899602752424364e-01 6.790893588844866550e-07 2.567198048889865152e-06 6.093838298721317388e-07 3.641727598954532818e-07 1.062248169014608884e-06
4.662530662230762735e-02 9.960431708101847859e-01 6.979634784294449644e-07 2.638419294968881936e-06 6.262957730415810152e-07 3.742850324125567438e-07 1.091712217728125425e-06
4.725924764755833063e-02 9.959961197534427102e-01 7.173658235422212717e-07 2.711628413200550776e-06 6.436799958189797842e-07 3.846799292146848760e-07 1.121998407732326746e-06
4.790180805255385421e-02 9.959488056554759439e-01 7.373113212144334880e-07 2.786881355267840470e-06 6.615498014240071810e-07 3.953654208952921549e-07 1.153129869597858570e-06
4.855310503069897032e-02 9.959012270588607496e-01 7.578153258121657634e-07 2.864235665395863523e-06 6.799188722065691019e-07 4.063497055970236266e-07 1.185130391857040761e-06
4.921325736881874968e-02 9.958533824982475080e-01 7.788936314824023608e-07 2.943750526351707543e-06 6.988012805585317999e-07 4.176412155822796571e-07 1.218024439981652800e-06
4.988238546882332869e-02 9.958052705003209715e-01 8.005624849284211413e-07 3.025486806791947724e-06 7.182115001475118056e-07 4.292486239982588117e-07 1.251837175916286666e-06
5.056061136966764208e-02 9.957568895837587419e-01 8.228385987274928001e-07 3.109507109859883599e-06 7.381644177264878459e-07 4.411808519651252754e-07 1.286594478175657454e-06
5.124805876960934065e-02 9.957082382591881942e-01 8.457391647168773216e-07 3.195875823491951908e-06 7.586753447976096993e-07 4.534470756254363744e-07 1.322322962548869828e-06
5.194485304876955006e-02 9.956593150291455085e-01 8.692818681068136728e-07 3.284659171916390006e-06 7.797600301153223631e-07 4.660567336512513796e-07 1.359050003392660381e-06
5.265112129200034269e-02 9.956101183880334826e-01 8.934849018158061989e-07 3.375925268837637144e-06 8.014346722598807767e-07 4.790195348234213886e-07 1.396803755560904877e-06
5.336699231206309957e-02 9.955606468220785654e-01 9.183669814281811282e-07 3.469744172013183789e-06 8.237159328763747315e-07 4.923454659833821686e-07 1.435613176966516482e-06
5.409259667312202313e-02 9.955108988092893352e-01 9.439473602699852248e-07 3.566187939719036344e-06 8.466209498109944960e-07 5.060447999723425662e-07 1.475508051824129579e-06
5.482806671455710268e-02 9.954608728194125344e-01 9.702458452632421815e-07 3.665330688591433787e-06 8.701673511307460885e-07 5.201281040549689349e-07 1.516519014557450753e-06
