# s Q0 Q2 Q4 Q6 Q8 Q10
8.915518952590333057e-02 9.990255507779455257e-01 2.857466803060902648e-06 4.954503588841957156e-06 1.850645688309256011e-06 3.402099288423803580e-06 1.161659840928265389e-03
9.036738814396948205e-02 9.990137793535001087e-01 2.937764517614678248e-06 5.093441881912593298e-06 1.902537081017953645e-06 3.497476741279778144e-06 1.194218344402972649e-03
9.159606842168389884e-02 9.990018967796679972e-01 3.020342992968339718e-06 5.236314523972019869e-06 1.955897645524406162e-06 3.595553888771798158e-06 1.227698073875261751e-03
9.284145445194744162e-02 9.989899020083021774e-01 3.105267899275754819e-06 5.383234294750516582e-06 2.010769485850171241e-06 3.696408071307868141e-06 1.262125405637496258e-03
9.410377337454033098e-02 9.989777939813951901e-01 3.192606827581600803e-06 5.534317251858114364e-06 2.067195929154280524e-06 3.800118875089543465e-06 1.297527481273625695e-03
9.538325541754902326e-02 9.989655716309906452e-01 3.282429346846285919e-06 5.689682827123549485e-06 2.125221561964240886e-06 3.906768198153697156e-06 1.333932230126617328e-03
9.668013393935633026e-02 9.989532338790876320e-01 3.374807062734409606e-06 5.849453926041400865e-06 2.184892266972197881e-06 4.016440318297800823e-06 1.371368392427524266e-03
9.799464547120259605e-02 9.989407796375501247e-01 3.469813678109012790e-06 6.013757029898078330e-06 2.246255261422787403e-06 4.129221963073891283e-06 1.409865543105738714e-03
9.932702976032535547e-02 9.989282078080063965e-01 3.567525055392078507e-06 6.182722301173820068e-06 2.309359136128627740e-06 4.245202381780331310e-06 1.449454116299603171e-03
1.006775298136856761e-01 9.989155172817605344e-01 3.668019280736603489e-06 6.356483691796218873e-06 2.374253896141760195e-06 4.364473419639811127e-06 1.490165430588037557e-03
1.020463919422890386e-01 9.989027069396894110e-01 3.771376730169692975e-06 6.535179054830133113e-06 2.440991002149512093e-06 4.487129594099217399e-06 1.532031714963203763e-03
1.034338658061087213e-01 9.988897756521497584e-01 3.877680137679373362e-06 6.718950259297324283e-06 2.509623413407405684e-06 4.613268173415576393e-06 1.575086135566098992e-03
1.048402044596200428e-01 9.988767222788776934e-01 3.987014665335921673e-06 6.907943308378420802e-06 2.580205631932439360e-06 4.742989257550814984e-06 1.619362823206253656e-03
1.062656643979537630e-01 9.988635456688890191e-01 4.099467975542499900e-06 7.102308461256278974e-06 2.652793747682413060e-06 4.876395861402453025e-06 1.664896901688223130e-03
1.077105056036769121e-01 9.988502446603806373e-01 4.215130305390144878e-06 7.302200358297448294e-06 2.727445485535220282e-06 5.013594000536674988e-06 1.711724516967489404e-03
1.091749915942097360e-01 9.988368180806297403e-01 4.334094543286557959e-06 7.507778150172525442e-06 2.804220253142453436e-06 5.154692779370224680e-06 1.759882867159455943e-03
1.106593894698873481e-01 9.988232647458883395e-01 4.456456307813260500e-06 7.719205630504965491e-06 2.883179190690871293e-06 5.299804481999033975e-06 1.809410233425356746e-03
1.121639699626748032e-01 9.988095834612846780e-01 4.582314028987098113e-06 7.936651372669950507e-06 2.964385221616739524e-06 5.449044665619236535e-06 1.860346011759851474e-03
1.136890074855445715e-01 9.987957730207160933e-01 4.711769031884328162e-06 8.160288870338704018e-06 3.047903105308741189e-06 5.602532256742397537e-06 1.912730745705426734e-03
1.152347801825253787e-01 9.987818322067459897e-01 4.844925622806636213e-06 8.390296682394852439e-06 3.133799490846339247e-06 5.760389650154007829e-06 1.966606160019515517e-03
1.168015699794314882e-01 9.987677597904971449e-01 4.981891177954501283e-06 8.626858581840121938e-06 3.222142972780358385e-06 5.922742810817032871e-06 2.022015195320798868e-03
1.183896626352817366e-01 9.987535545315455732e-01 5.122776234766469395e-06 8.870163709208317345e-06 3.313004148222079855e-06 6.089721378700615415e-06 2.079002043741650426e-03
1.199993477944177739e-01 9.987392151778103910e-01 5.267694585965366552e-06 9.120406730447872500e-06 3.406455675596758593e-06 6.261458776655936028e-06 2.137612185614470514e-03
1.216309190393307926e-01 9.987247404654490124e-01 5.416763376354363523e-06 9.377787999235999056e-06 3.502572335418491295e-06 6.438092321463011737e-06 2.197892427220321954e-03
1.232846739442065853e-01 9.987101291187439056e-01 5.570103202527082143e-06 9.642513724252030233e-06 3.601431092355904683e-06 6.619763338034327192e-06 2.259890939628729934e-03
1.249609141291986719e-01 9.986953798499934587e-01 5.727838215466573547e-06 9.914796141041286721e-06 3.703111159600682407e-06 6.806617276986655070e-06 2.323657298658328776e-03
1.266599453154392541e-01 9.986804913593998467e-01 5.890096226224866300e-06 1.019485368911468025e-05 3.807694064592662650e-06 6.998803835542469815e-06 2.389242525988394955e-03
1.283820773807981819e-01 9.986654623349546789e-01 6.057008814662809830e-06 1.048291119392302566e-05 3.915263717116300176e-06 7.196477081977409764e-06 2.456699131452638393e-03
1.301276244164000784e-01 9.986502914523277541e-01 6.228711441420778513e-06 1.077920005424259410e-05 4.025906479041343005e-06 7.399795583605682383e-06 2.526081156546161784e-03
1.318969047839098352e-01 9.986349773747509317e-01 6.405343563175912705e-06 1.108395843495433496e-05 4.139711236071752200e-06 7.608922538440202518e-06 2.597444219178291804e-03
1.336902411735970131e-01 9.986195187529004480e-01 6.587048751241578159e-06 1.139743146519839590e-05 4.256769471866740393e-06 7.824025910663829185e-06 2.670845559703861199e-03
1.355079606631897915e-01 9.986039142247824518e-01 6.773974813687044382e-06 1.171987144245189861e-05 4.377175343810893670e-06 8.045278569911113053e-06 2.746344088266354250e-03
1.373503947775287781e-01 9.985881624156137670e-01 6.966273920969930607e-06 1.205153804219841268e-05 4.501025761422070099e-06 8.272858434582044422e-06 2.824000433487295226e-03
1.392178795490326138e-01 9.985722619377025433e-01 7.164102735262631052e-06 1.239269853374127795e-05 4.628420466675647622e-06 8.506948619190077686e-06 2.903876992536220860e-03
1.411107555789849199e-01 9.985562113903265757e-01 7.367622543537846142e-06 1.274362800215653676e-05 4.759462116614116810e-06 8.747737585890152411e-06 2.986037982616943955e-03
1.430293680996550798e-01 9.985400093596151772e-01 7.576999394482208834e-06 1.310460957639714990e-05 4.894256368579901625e-06 8.995419300328256197e-06 3.070549493905712010e-03
1.449740670372632323e-01 9.985236544184238339e-01 7.792404239402899639e-06 1.347593466399953453e-05 5.032911967571812906e-06 9.250193391850406919e-06 3.157479543978157152e-03
1.469452070758017759e-01 9.985071451262108599e-01 8.014013077200089251e-06 1.385790319240948162e-05 5.175540836064945559e-06 9.512265318216029129e-06 3.246898133761819995e-03
1.489431477217243449e-01 9.984904800289137183e-01 8.242007103481392610e-06 1.425082385694934704e-05 5.322258166635694764e-06 9.781846534964285726e-06 3.338877305052130769e-03
1.509682533695143880e-01 9.984736576588227885e-01 8.476572863988100147e-06 1.465501437588385308e-05 5.473182516894554102e-06 1.005915466947505924e-05 3.433491199630058464e-03
1.530208933681452832e-01 9.984566765344528028e-01 8.717902412412429513e-06 1.507080175260999944e-05 5.628435907069665173e-06 1.034441369987545794e-05 3.530816120020069827e-03
1.551014420884440914e-01 9.984395351604169466e-01 8.966193472686881730e-06 1.549852254499935612e-05 5.788143920585081847e-06 1.063785413894423136e-05 3.630930591927599912e-03
1.572102789913711329e-01 9.984222320272942985e-01 9.221649605924999143e-06 1.593852314237378319e-05 5.952435807108128778e-06 1.093971322305708902e-05 3.733915428395898160e-03
1.593477886972280988e-01 9.984047656115027092e-01 9.484480382073733987e-06 1.639116005003380297e-05 6.121444588628738919e-06 1.125023510635540185e-05 3.839853795722146003e-03
1.615143610558069376e-01 9.983871343751645755e-01 9.754901556435738007e-06 1.685680018171142110e-05 6.295307168263987406e-06 1.156967106021121445e-05 3.948831281173368311e-03
1.637103912174926179e-01 9.983693367659742801e-01 1.003313525112586803e-05 1.733582115987191400e-05 6.474164442352598817e-06 1.189827967817448820e-05 4.060935962543125825e-03
1.659362797053327843e-01 9.983513712170637433e-01 1.031941014165000300e-05 1.782861162436693943e-05 6.658161415284623772e-06 1.223632708644473068e-05 4.176258479589854342e-03
1.681924324880869626e-01 9.983332361468688632e-01 1.061396164867342353e-05 1.833557154936641488e-05 6.847447317632130825e-06 1.258408716005492876e-05 4.294892107398441509e-03
1.704792610542694153e-01 9.983149299589885173e-01 1.091703213514238204e-05 1.885711256894600886e-05 7.042175727275922501e-06 1.294184174484350689e-05 4.416932831706448653e-03
1.727971824871982753e-01 9.982964510420518911e-01 1.122887110882816951e-05 1.939365831125888757e-05 7.242504694094496679e-06 1.330988088540285675e-05 4.542479426236686012e-03
1.751466195410654458e-01 9.982777977695749261e-01 1.154973543048734435e-05 1.994564474179934719e-05 7.448596867662348317e-06 1.368850305904971372e-05 4.671633532077969914e-03
1.775280007180405906e-01 9.982589684998217638e-01 1.187988952771201863e-05 2.051352051570260723e-05 7.660619628492518766e-06 1.407801541600132365e-05 4.804499739155539129e-03
1.799417603464235627e-01 9.982399615756631928e-01 1.221960561461443781e-05 2.109774733934828843e-05 7.878745222737099490e-06 1.447873402586273359e-05 4.941185669832925086e-03
1.823883386598592893e-01 9.982207753244325410e-01 1.256916391748978680e-05 2.169880034153313011e-05 8.103150900258763442e-06 1.489098413052935245e-05 5.081802064686676002e-03
1.848681818776299057e-01 9.982014080577814585e-01 1.292885290653300316e-05 2.231716845415654491e-05 8.334019056607786633e-06 1.531510040368764760e-05 5.226462870494922967e-03
1.873817422860384052e-01 9.981818580715350331e-01 1.329896953380548892e-05 2.295335480292386271e-05 8.571537378350556306e-06 1.575142721695690849e-05 5.375285330480557462e-03
1.899294783208989312e-01 9.981621236455437973e-01 1.367981947752785242e-05 2.360787710800847639e-05 8.815898992283099903e-06 1.620031891285305252e-05 5.528390076849374300e-03
1.925118546511486728e-01 9.981422030435361803e-01 1.407171739284562166e-05 2.428126809494803953e-05 9.067302618409053767e-06 1.666214008466967465e-05 5.685901225662585989e-03
1.951293422635963226e-01 9.981220945129670730e-01 1.447498716919024090e-05 2.497407591593486293e-05 9.325952726778013297e-06 1.713726586339696682e-05 5.847946474082452682e-03
1.977824185488233077e-01 9.981017962848691694e-01 1.488996219436148023e-05 2.568686458167542558e-05 9.592059698248754255e-06 1.762608221179485027e-05 6.014657200029384192e-03
2.004715673882524196e-01 9.980813065736989786e-01 1.531698562545287707e-05 2.642021440398486951e-05 9.865839989238199805e-06 1.812898622572946296e-05 6.186168564286611930e-03
2.031972792424007745e-01 9.980606235771826151e-01 1.575641066674422514e-05 2.717472244928441127e-05 1.014751630051795311e-05 1.864638644288406147e-05 6.362619615088919815e-03
2.059600512403322592e-01 9.980397454761623655e-01 1.620860085467857762e-05 2.795100300315665336e-05 1.043731775011515859e-05 1.917870315894605246e-05 6.544153395228787667e-03
2.087603872703266694e-01 9.980186704344371496e-01 1.667393035004257433e-05 2.874968804611425315e-05 1.073548005037475132e-05 1.972636875137187581e-05 6.730917051713319714e-03
2.115987980717811690e-01 9.979973965986067563e-01 1.715278423746274830e-05 2.957142774072473552e-05 1.104224568923519221e-05 2.028982801082290254e-05 6.923061948002128506e-03
2.144758013283616371e-01 9.979759220979126377e-01 1.764555883232899166e-05 3.041689093023009144e-05 1.135786411576840254e-05 2.086953848036229937e-05 7.120743778855479801e-03
2.173919217624204481e-01 9.979542450440739287e-01 1.815266199525087862e-05 3.128676564878764824e-05 1.168259193002986460e-05 2.146597080249415112e-05 7.324122687818760032e-03
2.203476912306978897e-01 9.979323635311282414e-01 1.867451345414920780e-05 3.218175964345179569e-05 1.201669307726231578e-05 2.207960907412142640e-05 7.533363387367801416e-03
2.233436488213249027e-01 9.979102756352657977e-01 1.921154513407802807e-05 3.310260090800071572e-05 1.236043904649065467e-05 2.271095120948853668e-05 7.748635281735755630e-03
2.263803409521447652e-01 9.978879794146651161e-01 1.976420149486844777e-05 3.405003822870422686e-05 1.271410907354251798e-05 2.336050931116825526e-05 7.970112592440197277e-03
2.294583214703714291e-01 9.978654729093250353e-01 2.033293987667714523e-05 3.502484174211147343e-05 1.307799034852262114e-05 2.402881004914086724e-05 8.197974486524891788e-03
2.325781517536030241e-01 9.978427541408974033e-01 2.091823085351612841e-05 3.602780350492390462e-05 1.345237822776381540e-05 2.471639504800417507e-05 8.432405207527592789e-03
2.357404008122087058e-01 9.978198211125158812e-01 2.152055859483190640e-05 3.705973807600277986e-05 1.383757645027174955e-05 2.542382128234116657e-05 8.673594209180962231e-03
2.389456453931078084e-01 9.977966718086254128e-01 2.214042123519213489e-05 3.812148311053978268e-05 1.423389735867223515e-05 2.615166148025826784e-05 8.921736291849103467e-03
2.421944700849592569e-01 9.977733041948089188e-01 2.277833125212929064e-05 3.921389996640283870e-05 1.464166212466422224e-05 2.690050453509515338e-05 9.177031741697832048e-03
2.454874674247826960e-01 9.977497162176128809e-01 2.343481585218204938e-05 4.033787432266095960e-05 1.506120097894112121e-05 2.767095592528649953e-05 9.439686472591265684e-03
2.488252380060277102e-01 9.977259058043701501e-01 2.411041736513985594e-05 4.149431681015826632e-05 1.549285344575264715e-05 2.846363814236866450e-05 9.709912170701906833e-03
2.522083905881132848e-01 9.977018708630235322e-01 2.480569364655391590e-05 4.268416365431693181e-05 1.593696858161633114e-05 2.927919112702189545e-05 9.987926441814965958e-03
2.556375422074564918e-01 9.976776092819460429e-01 2.552121848844509449e-05 4.390837732976203388e-05 1.639390521876661050e-05 3.011827271316055819e-05 1.027395296130163491e-02
2.591133182900105525e-01 9.976531189297583868e-01 2.625758203824158081e-05 4.516794722689081268e-05 1.686403221282886005e-05 3.098155907992179660e-05 1.056822162672819629e-02
2.626363527653332586e-01 9.976283976551484356e-01 2.701539122589546161e-05 4.646389033015807437e-05 1.734772869481681002e-05 3.186974521146247383e-05 1.087096871306084296e-02
2.662072881822062920e-01 9.976034432866861534e-01 2.779527019910790403e-05 4.779725190781388674e-05 1.784538432753807584e-05 3.278354536444922588e-05 1.118243703041756250e-02
2.698267758258263149e-01 9.975782536326369687e-01 2.859786076664171090e-05 4.916910621311359759e-05 1.835739956585694387e-05 3.372369354302101607e-05 1.150287608430945914e-02
2.734954758365899519e-01 9.975528264807749235e-01 2.942382284955830950e-05 5.058055719641913140e-05 1.888418592133694424e-05 3.469094398111598714e-05 1.183254223830470901e-02
2.772140573304932021e-01 9.975271595981927142e-01 3.027383494031739495e-05 5.203273922814617702e-05 1.942616623065071457e-05 3.568607163188160258e-05 1.217169887903802455e-02
2.809831985211684313e-01 9.975012507311120658e-01 3.114859456955565903e-05 5.352681783201538213e-05 1.998377492799756615e-05 3.670987266396607694e-05 1.252061658347776614e-02
2.848035868435802032e-01 9.974750976046879991e-01 3.204881878043387022e-05 5.506399042848362997e-05 2.055745832084942212e-05 3.776316496434046398e-05 1.287957328835077908e-02
2.886759190794033203e-01 9.974486979228183170e-01 3.297524461026708862e-05 5.664548708748935155e-05 2.114767486966396645e-05 3.884678864743681200e-05 1.324885446161372035e-02
2.926009014841051692e-01 9.974220493679444299e-01 3.392862957931118097e-05 5.827257129048694304e-05 2.175489547044012059e-05 3.996160657012373825e-05 1.362875327584493063e-02
2.965792499157564044e-01 9.973951496008539586e-01 3.490975218636083931e-05 5.994654070080629752e-05 2.237960374068089634e-05 4.110850485222220191e-05 1.401957078341832703e-02
3.006116899655924546e-01 9.973679962604814486e-01 3.591941241089675321e-05 6.166872794187017311e-05 2.302229630821530344e-05 4.228839340207875486e-05 1.442161609330495052e-02
3.046989570903508304e-01 9.973405869637073096e-01 3.695843222148313315e-05 6.344050138273493354e-05 2.368348310230638561e-05 4.350220644666810812e-05 1.483520654933211634e-02
3.088417967464070490e-01 9.973129193051527563e-01 3.802765608995732638e-05 6.526326592978826948e-05 2.436368764753431935e-05 4.475090306578747722e-05 1.526066790971356349e-02
3.130409645257352103e-01 9.972849908569755284e-01 3.912795151110227032e-05 6.713846382426092026e-05 2.506344735917352654e-05 4.603546772962947094e-05 1.569833452764579987e-02
3.172972262937160948e-01 9.972567991686638322e-01 4.026020952723175742e-05 6.906757544411630219e-05 2.578331384071216363e-05 4.735691083921642682e-05 1.614854953274728888e-02
3.216113583288200961e-01 9.972283417668259542e-01 4.142534525729002639e-05 7.105212010982686621e-05 2.652385318214017131e-05 4.871626926886555214e-05 1.661166501309680951e-02
3.259841474641884673e-01 9.971996161549792070e-01 4.262429842979673404e-05 7.309365689242713101e-05 2.728564625958883983e-05 5.011460691004700723e-05 1.708804219760638732e-02
3.304163912311399720e-01 9.971706198133395427e-01 4.385803391913505766e-05 7.519378542316824542e-05 2.806928903487992128e-05 5.155301521567901707e-05 1.757805163844223389e-02
3.349088980046286967e-01 9.971413501986050587e-01 4.512754228440283107e-05 7.735414670296904597e-05 2.887539285549378266e-05 5.303261374408725978e-05 1.808207339318296594e-02
3.394624871506797259e-01 9.971118047437393939e-01 4.643384031020706559e-05 7.957642391078354935e-05 2.970458475343820172e-05 5.455455070153132603e-05 1.860049720638042720e-02
3.440779891758287690e-01 9.970819808577543464e-01 4.777797154850275420e-05 8.186234320888119268e-05 3.055750774341608366e-05 5.612000348237433970e-05 1.913372269016191951e-02
3.487562458785946617e-01 9.970518759254892727e-01 4.916100686070191993e-05 8.421367454382071760e-05 3.143482111890640729e-05 5.773017920567070677e-05 1.968215950348601445e-02
3.534981105030105542e-01 9.970214873073885986e-01 5.058404495908703331e-05 8.663223244121055950e-05 3.233720074581400693e-05 5.938631524699866849e-05 2.024622752963440783e-02
3.583044478942428168e-01 9.969908123392773325e-01 5.204821294649570332e-05 8.911987679224384214e-05 3.326533935326728267e-05 6.108967976427877170e-05 2.082635705149388228e-02
3.631761346563260329e-01 9.969598483321351345e-01 5.355466685325818986e-05 9.167851363030414026e-05 3.421994682021980755e-05 6.284157221610925696e-05 2.142298892414966696e-02
3.681140593120422189e-01 9.969285925718677221e-01 5.510459217017381735e-05 9.431009589525847319e-05 3.520175045751868230e-05 6.464332387119438707e-05 2.203657474427973828e-02
3.731191224649743621e-01 9.968970423190768315e-01 5.669920437629426328e-05 9.701662418322453720e-05 3.621149528442467512e-05 6.649629830725752565e-05 2.266757701580485174e-02
3.781922369637629178e-01 9.968651948088269599e-01 5.833974946019262808e-05 9.980014747944926639e-05 3.724994429851303612e-05 6.840189189772919918e-05 2.331646931121374861e-02
3.833343280685956311e-01 9.968330472504118855e-01 6.002750443323778785e-05 1.026627638714582209e-04 3.831787873844734276e-05 7.036153428447171256e-05 2.398373642794668012e-02
3.885463336199613815e-01 9.968005968271186346e-01 6.176377783341128547e-05 1.056066212400253834e-04 3.941609833796638800e-05 7.237668883454571813e-05 2.466987453918021572e-02
3.938292042096980250e-01 9.967678406959870063e-01 6.354991021798938407e-05 1.086339179247891861e-04 4.054542157045215708e-05 7.444885307905173787e-05 2.537539133831870006e-02
3.991839033543662651e-01 9.967347759875700985e-01 6.538727464337516988e-05 1.117469033614946550e-04 4.170668588272515785e-05 7.657955913187221731e-05 2.610080617645509082e-02
4.046114076709806939e-01 9.967013998056912794e-01 6.727727713023503328e-05 1.149478786875479165e-04 4.290074791686425025e-05 7.877037408604148762e-05 2.684665019202159275e-02
4.101127070551300324e-01 9.966677092271990501e-01 6.922135711198373572e-05 1.182391973123981410e-04 4.412848371874625281e-05 8.102290038534124732e-05 2.761346643180742980e-02
4.156888048615192122e-01 9.966337013017197988e-01 7.122098786454680939e-05 1.216232654490653547e-04 4.539078893192803702e-05 8.333877616858305327e-05 2.840180996247491929e-02
4.213407180869664370e-01 9.965993730514081106e-01 7.327767691520816850e-05 1.251025426029361159e-04 4.668857897542030470e-05 8.571967558390630607e-05 2.921224797166003737e-02
4.270694775558883105e-01 9.965647214706957469e-01 7.539296642822917690e-05 1.286795420137433824e-04 4.802278920382558382e-05 8.816730907027918755e-05 3.004535985769552289e-02
4.328761281083059465e-01 9.965297435260382919e-01 7.756843356479548870e-05 1.323568310464361261e-04 4.939437504823442082e-05 9.068342360324632397e-05 3.090173730694617191e-02
4.387617287904093666e-01 9.964944361556568042e-01 7.980569081472398672e-05 1.361370315264379149e-04 5.080431213619707398e-05 9.326980290182674779e-05 3.178198435769823138e-02
4.447273530477109937e-01 9.964587962692822432e-01 8.210638629722718715e-05 1.400228200145856754e-04 5.225359638897322963e-05 9.592826759330845370e-05 3.268671744949292607e-02
4.507740889208261548e-01 9.964228207478933452e-01 8.447220402788126008e-05 1.440169280167182247e-04 5.374324409440232110e-05 9.866067533257175950e-05 3.361656545674622520e-02
4.569030392439152877e-01 9.963865064434552776e-01 8.690486414887252896e-05 1.481221421229921020e-04 5.527429195299840445e-05 1.014689208723336671e-04 3.457216970544394613e-02
4.631153218458246568e-01 9.963498501786506312e-01 8.940612311934680739e-05 1.523413040712278158e-04 5.684779709588313340e-05 1.043549360807010550e-04 3.555418397165267808e-02
4.694120697539614917e-01 9.963128487466180738e-01 9.197777386266642937e-05 1.566773107289413339e-04 5.846483707196660013e-05 1.073206899021230017e-04 3.656327446053506819e-02
4.757944314009411313e-01 9.962754989106765713e-01 9.462164586714879927e-05 1.611331139880492415e-04 6.012650980257572405e-05 1.103681882577966920e-04 3.760011976450845089e-02
4.822635708340441418e-01 9.962377974040557138e-01 9.733960523681771935e-05 1.657117205664702605e-04 6.183393350078005566e-05 1.134994738813251364e-04 3.866541079913645568e-02
4.888206679275210464e-01 9.961997409296220463e-01 1.001335546884421626e-04 1.704161917100678267e-04 6.358824655367118492e-05 1.167166260854165009e-04 3.975985071529436476e-02
4.954669185977835788e-01 9.961613261596007352e-01 1.030054334911037245e-04 1.752496427886290615e-04 6.539060736491011103e-05 1.200217604551708747e-04 4.088415478610361864e-02
5.022035350215222627e-01 9.961225497352962366e-01 1.059572173444014575e-04 1.802152427793862028e-04 6.724219415474642946e-05 1.234170284633557104e-04 4.203905026708440462e-02
5.090317458567888975e-01 9.960834082668101885e-01 1.089909181911635349e-04 1.853162136308392953e-04 6.914420471573642880e-05 1.269046170030885712e-04 4.322527622793391477e-02
5.159527964670860278e-01 9.960438983327580820e-01 1.121085839606063701e-04 1.905558295003679647e-04 7.109785612057944505e-05 1.304867478330052353e-04 4.444358335429919593e-02
5.229679491485017540e-01 9.960040164799816020e-01 1.153122982375540611e-04 1.959374158579490469e-04 7.310438438035771278e-05 1.341656769301247749e-04 4.569473371787503152e-02
5.300784833599345713e-01 9.959637592232600811e-01 1.186041798534286502e-04 2.014643484490719451e-04 7.516504404967589705e-05 1.379436937453144948e-04 4.697950051312981684e-02
5.372856959564467072e-01 9.959231230450167338e-01 1.219863823944985739e-04 2.071400521092364396e-04 7.728110777623271605e-05 1.418231203563028191e-04 4.829866775893103259e-02
5.445909014257916958e-01 9.958821043950270013e-01 1.254610936228090737e-04 2.129679994223559049e-04 7.945386579229674236e-05 1.458063105131336310e-04 4.965302996332512930e-02
5.519954321281570486e-01 9.958406996901195685e-01 1.290305348052364219e-04 2.189517092157310628e-04 8.168462534468595878e-05 1.498956485707885063e-04 5.104339174970885795e-02
5.595006385391666504e-01 9.957989053138780466e-01 1.326969599459723397e-04 2.250947448837959579e-04 8.397471006067996468e-05 1.540935483037950571e-04 5.247056744262357936e-02
5.671078894961876227e-01 9.957567176163385492e-01 1.364626549177163403e-04 2.314007125328268087e-04 8.632545924729031345e-05 1.584024515976356488e-04 5.393538061140442513e-02
5.748185724479855097e-01 9.957141329136841579e-01 1.403299364869404489e-04 2.378732589392853960e-04 8.873822712045661379e-05 1.628248270116844202e-04 5.543866356992675076e-02
5.826340937077744142e-01 9.956711474879386126e-01 1.443011512284976062e-04 2.445160693140061557e-04 9.121438196182481064e-05 1.673631682085975126e-04 5.698125683071363079e-02
5.905558787097074935e-01 9.956277575866560037e-01 1.483786743249543901e-04 2.513328648648861406e-04 9.375530520015506488e-05 1.720199922450810020e-04 5.856400851169858701e-02
5.985853722688542211e-01 9.955839594226080225e-01 1.525649082460897447e-04 2.583274001508182780e-04 9.636239041469714980e-05 1.767978377191250475e-04 6.018777369398531363e-02
6.067240388447141530e-01 9.955397491734691018e-01 1.568622813041126705e-04 2.655034602198606429e-04 9.903704225792896144e-05 1.816992627689546628e-04 6.185341372900472756e-02
6.149733628083112746e-01 9.954951229814963387e-01 1.612732460802956253e-04 2.728648575249306707e-04 1.017806752951661448e-04 1.867268429191576917e-04 6.356179549354185054e-02
6.233348487129219961e-01 9.954500769532116378e-01 1.658002777189209853e-04 2.804154286107208671e-04 1.045947127586670375e-04 1.918831687697192614e-04 6.531379059120083486e-02
6.318100215684824272e-01 9.954046071590754163e-01 1.704458720846501526e-04 2.881590305658740135e-04 1.074805852142443814e-04 1.971708435240339180e-04 6.711027449898361585e-02
6.404004271197279996e-01 9.953587096331630857e-01 1.752125437797732467e-04 2.960995372353256421e-04 1.104397291379431831e-04 2.025924803522566970e-04 6.895212565778822966e-02
6.491076321281136208e-01 9.953123803728326502e-01 1.801028240180331064e-04 3.042408351878131152e-04 1.134735854016772093e-04 2.081506995869443553e-04 7.084022450578618402e-02
6.579332246575678722e-01 9.952656153383946380e-01 1.851192583522242175e-04 3.125868194348443117e-04 1.165835976658649239e-04 2.138481257482901610e-04 7.277545245381078498e-02
6.668788143641323218e-01 9.952184104527777020e-01 1.902644042531493674e-04 3.211413888978334723e-04 1.197712106783007757e-04 2.196873843969666625e-04 7.475869080209202044e-02
6.759460327895379095e-01 9.951707616011895574e-01 1.955408285381348170e-04 3.299084416215158455e-04 1.230378684779468606e-04 2.256710988131197838e-04 7.679081959789653411e-02
6.851365336587746935e-01 9.951226646307779200e-01 2.009511046477770646e-04 3.388918697321702538e-04 1.263850125040809585e-04 2.318018865009961857e-04 7.887271643389270892e-02
6.944519931817058067e-01 9.950741153502850045e-01 2.064978097704598997e-04 3.480955541412784709e-04 1.298140796099097433e-04 2.380823555192723348e-04 8.100525518734096042e-02
7.038941103587835757e-01 9.950251095297023562e-01 2.121835218147544221e-04 3.575233589956445710e-04 1.333264999822004072e-04 2.445151006383588653e-04 8.318930470053501058e-02
7.134646072909214265e-01 9.949756428999232405e-01 2.180108162308467548e-04 3.671791258773631958e-04 1.369236949672933792e-04 2.511026993267373160e-04 8.542572740326627445e-02
7.231652294935795311e-01 9.949257111523872599e-01 2.239822626829878675e-04 3.770666677581508146e-04 1.406070748055760443e-04 2.578477075696863951e-04 8.771537787847816237e-02
7.329977462151207046e-01 9.948753099387263044e-01 2.301004215760107366e-04 3.871897627143790362e-04 1.443780362771420356e-04 2.647526555249924579e-04 9.005910137270098370e-02
7.429639507594946179e-01 9.948244348704073925e-01 2.363678404402091212e-04 3.975521474115826875e-04 1.482379602612318964e-04 2.718200430214866921e-04 9.245773225332368228e-02
7.530656608133103891e-01 9.947730815183697395e-01 2.427870501800390569e-04 4.081575103688666098e-04 1.521882092139260369e-04 2.790523349078951557e-04 9.491209241526919749e-02
7.633047187773535081e-01 9.947212454126618253e-01 2.493605611935394584e-04 4.190094850162830219e-04 1.562301245687729807e-04 2.864519562609852310e-04 9.742298964018238083e-02
7.736829921026147083e-01 9.946689220420724675e-01 2.560908593708646134e-04 4.301116425607281525e-04 1.603650240662165627e-04 2.940212874637928913e-04 9.999121591184043090e-02
7.842023736308834092e-01 9.946161068537624494e-01 2.629804019819372723e-04 4.414674846786247292e-04 1.645941990186652122e-04 3.017626591665588083e-04 1.026175456921256668e-01
7.948647819399742298e-01 9.945627952528877103e-01 2.700316134649779305e-04 4.530804360565979672e-04 1.689189115191398424e-04 3.096783471450119266e-04 1.053027341625830671e-01
8.056721616936468600e-01 9.945089826022261992e-01 2.772468811295524405e-04 4.649538368044954799e-04 1.733403916026112499e-04 3.177705670727848223e-04 1.080475154373156943e-01
8.166264839962836808e-01 9.944546642217959587e-01 2.846285507897838309e-04 4.770909347684421770e-04 1.778598343703432897e-04 3.260414692270124470e-04 1.108526007537397745e-01
8.277297467523895280e-01 9.943998353884717645e-01 2.921789223454738485e-04 4.894948777750193769e-04 1.824783970890849448e-04 3.344931331485844947e-04 1.137186766485353828e-01
